idx,Word,Lemma,embedding_source,embedding_lookup,vector_norm_raw
23965,daring,daring,Word,daring,2.5720949565939217
23969,dark,dark,Word,dark,2.5253019926477935
23970,darken,darken,Word,darken,3.5954378274417156
23973,darkening,darken,Word,darkening,3.2107170757556283
23974,darkens,darken,Lemma,darken,3.5954378274417156
23985,darkness,darkness,Word,darkness,3.3656518011319476
23992,darling,darling,Word,darling,2.992423023414266
23995,darlings,darling,Lemma,darling,2.992423023414266
24009,darted,dart,Word,darted,3.609404986701173
24025,dash,dash,Word,dash,2.662427925133914
24026,dashboard,dashboard,Word,dashboard,3.390712403254428
24027,dashboards,dashboard,Lemma,dashboard,3.390712403254428
24028,dashed,dash,Word,dashed,2.815766765187018
24031,dashes,dash,Word,dashes,3.043618191690046
24034,dashing,dash,Word,dashing,2.578810055111212
24043,data,datum,Word,data,2.9027561291278605
24052,date,date,Word,date,2.559402658457676
24054,dated,date,Word,dated,3.076727737326538
24060,dates,date,Word,dates,2.9502019304202
24061,dating,date,Word,dating,3.0735140675213857
24074,daughter,daughter,Word,daughter,2.7935816259539172
24079,daughters,daughter,Word,daughters,3.0652478899276185
24114,dawn,dawn,Word,dawn,2.896651199137793
24115,dawned,dawn,Lemma,dawn,2.896651199137793
24116,dawning,dawn,Word,dawning,3.0795135529315707
24117,dawns,dawn,Word,dawns,3.2517235902801733
24119,day,day,Word,day,1.8923914108922673
24137,daylight,daylight,Word,daylight,3.0917280068282738
24143,days,day,Word,days,2.2360144294927347
24147,daytime,daytime,Word,daytime,3.109261547253795
24148,daytimes,daytime,Lemma,daytime,3.109261547253795
24152,dazed,daze,Word,dazed,3.5481031007051542
24177,dead,dead,Word,dead,2.836257282820608
24198,deadly,deadly,Word,deadly,2.7107068755972974
24201,deads,dead,Lemma,dead,2.836257282820608
24204,deaf,deaf,Word,deaf,3.37211594803413
24214,deal,deal,Word,deal,2.5308972071267175
24215,dealer,dealer,Word,dealer,3.350873752230248
24217,dealers,dealer,Word,dealers,3.263482816770535
24220,dealing,deal,Word,dealing,2.5258273395273583
24223,deals,deal,Word,deals,2.675147299767593
24224,dealt,deal,Word,dealt,2.8004439066399307
24232,dear,dear,Word,dear,3.0551416116866292
24240,dears,dear,Lemma,dear,3.0551416116866292
24243,death,death,Word,death,2.8293213838662323
24255,deaths,death,Word,deaths,3.707571171182916
24286,debate,debate,Word,debate,3.020048371568951
24287,debated,debate,Word,debated,2.951568066599066
24290,debates,debate,Word,debates,3.0409164219613896
24291,debating,debate,Word,debating,2.9048154050058836
24335,debris,debris,Word,debris,3.588586483808473
24337,debt,debt,Word,debt,3.309591682618038
24341,debts,debt,Word,debts,3.5232583374953514
24363,decade,decade,Word,decade,2.467609726122039
24369,decades,decade,Word,decades,2.700118071012877
24422,decay,decay,Word,decay,3.333572384050633
24423,decayed,decay,Word,decayed,3.3682816755357936
24424,decaying,decay,Word,decaying,2.889419297190616
24425,decays,decay,Word,decays,4.177267203947
24428,deceased,deceased,Word,deceased,2.7889511177397686
24463,decent,decent,Word,decent,2.6146729779566034
24482,decide,decide,Word,decide,2.595456777415668
24483,decided,decide,Word,decided,2.401358268672943
24487,decides,decide,Word,decides,2.9720435972512735
24488,deciding,decide,Word,deciding,2.562289060484579
24518,decision,decision,Word,decision,2.619266301370783
24521,decisions,decision,Word,decisions,2.9541574242938866
24522,decisive,decisive,Word,decisive,2.6833971672623784
24525,deck,deck,Word,deck,2.806671406130894
24528,decked,deck,Word,decked,3.448671409826015
24533,decking,deck,Word,decking,3.2286676473546327
24536,decks,deck,Word,decks,2.934652461311686
24546,declaration,declaration,Word,declaration,2.832280713201912
24547,declarations,declaration,Word,declarations,3.015787773969188
24551,declare,declare,Word,declare,2.8076659640790003
24552,declared,declare,Word,declared,2.663508095185521
24555,declares,declare,Word,declares,2.924822051972288
24556,declaring,declare,Word,declaring,2.4068262185640603
24649,decorate,decorate,Word,decorate,3.344540549388356
24650,decorated,decorate,Word,decorated,3.262476060149282
24651,decorates,decorate,Lemma,decorate,3.344540549388356
24652,decorating,decorate,Word,decorating,3.3071247970444673
24653,decoration,decoration,Word,decoration,3.0562439494797013
24654,decorations,decoration,Word,decorations,3.2707152086834905
24655,decorative,decorative,Word,decorative,3.011720618708728
24679,decree,decree,Word,decree,3.4884439482625873
24680,decreed,decree,Word,decreed,2.8697614955603328
24681,decreeing,decree,Word,decreeing,3.0860986931679473
24682,decrees,decree,Word,decrees,3.4170879132097767
24708,dedicated,dedicate,Word,dedicated,2.4868874392892915
24713,dedication,dedication,Word,dedication,3.0122642101475003
24714,dedications,dedication,Lemma,dedication,3.0122642101475003
24740,deed,deed,Word,deed,3.2449179814265654
24744,deeds,deed,Word,deeds,3.367782686699978
24749,deemed,deem,Word,deemed,2.6991953811840754
24752,deep,deep,Word,deep,2.5331780223336766
24754,deepened,deepen,Word,deepened,3.1087229670680174
24756,deepening,deepen,Word,deepening,2.7975580519565333
24763,deeps,deep,Word,deeps,2.906754705931198
24765,deer,deer,Word,deer,3.6746694344263493
24806,defeat,defeat,Word,defeat,3.1090298544219808
24807,defeated,defeat,Word,defeated,3.1999041618204997
24809,defeating,defeat,Word,defeating,3.183954881264676
24813,defeats,defeat,Word,defeats,3.6547492948815683
24837,defend,defend,Word,defend,2.866125051718568
24839,defendant,defendant,Word,defendant,3.0349659657118546
24841,defendants,defendant,Word,defendants,3.0747248450681606
24842,defended,defend,Word,defended,2.97964547894738
24844,defenders,defender,Word,defenders,3.3074898746151464
24845,defending,defend,Word,defending,2.6387735701200103
24846,defends,defend,Word,defends,3.674647714922758
24858,defensive,defensive,Word,defensive,3.196927332564755
24876,defiance,defiance,Word,defiance,3.0583756066495393
24882,deficiencies,deficiency,Word,deficiencies,3.203421738050508
24883,deficiency,deficiency,Word,deficiency,3.294136243613258
24884,deficient,deficient,Word,deficient,3.1637668442981224
24886,deficit,deficit,Word,deficit,3.6436198486411175
24887,deficits,deficit,Word,deficits,3.8763901758306467
24888,defied,defy,Word,defied,3.3843416731038074
24889,defies,defy,Lemma,defy,3.2163490000285377
24901,define,define,Word,define,2.731018064919988
24902,defined,define,Word,defined,2.739797433892315
24904,defines,define,Word,defines,3.014370164211828
24905,defining,define,Word,defining,2.5505795469734394
24906,definite,definite,Word,definite,2.42485666228428
24909,definition,definition,Word,definition,2.9865215396803904
24911,definitions,definition,Word,definitions,3.166127965637397
25009,defy,defy,Word,defy,3.2163490000285377
25010,defying,defy,Word,defying,3.0635134104026425
25039,degradation,degradation,Word,degradation,3.2144859218290702
25040,degradations,degradation,Lemma,degradation,3.2144859218290702
25050,degree,degree,Word,degree,3.1044787940058014
25052,degrees,degree,Word,degrees,3.52602764875023
25138,delay,delay,Word,delay,2.740112220744763
25139,delayed,delay,Word,delayed,2.9454557578834475
25141,delaying,delay,Lemma,delay,2.740112220744763
25142,delays,delay,Word,delays,3.346360958592553
25153,delegate,delegate,Word,delegate,3.346327893175684
25154,delegated,delegate,Word,delegated,3.102496015691656
25155,delegates,delegate,Word,delegates,3.4828196857013896
25156,delegating,delegate,Word,delegating,3.2397241031822963
25157,delegation,delegation,Word,delegation,3.4251185893498124
25158,delegations,delegation,Word,delegations,3.4618897465525205
25178,deliberate,deliberate,Word,deliberate,2.580670033271371
25179,deliberated,deliberate,Lemma,deliberate,2.580670033271371
25182,deliberates,deliberate,Lemma,deliberate,2.580670033271371
25183,deliberating,deliberate,Lemma,deliberate,2.580670033271371
25190,delicacies,delicacy,Word,delicacies,3.5874763738308717
25191,delicacy,delicacy,Word,delicacy,3.5161770290518706
25192,delicate,delicate,Word,delicate,2.912860040033358
25202,delight,delight,Word,delight,2.8877347480446156
25203,delighted,delighted,Word,delighted,3.367130113031376
25206,delightful,delightful,Word,delightful,2.678809715177611
25209,delighting,delight,Word,delighting,3.0049299733373394
25210,delights,delight,Word,delights,2.987666996591594
25239,delinquent,delinquent,Word,delinquent,3.5480532702875083
25241,delinquents,delinquent,Word,delinquents,3.507807200830938
25256,deliver,deliver,Word,deliver,2.537570162593224
25260,delivered,deliver,Word,delivered,2.522625006725096
25263,deliveries,delivery,Lemma,delivery,2.7776083205090583
25264,delivering,deliver,Word,delivering,2.651339623064865
25265,delivers,deliver,Word,delivers,3.2195313245277792
25266,delivery,delivery,Word,delivery,2.7776083205090583
25314,delusions,delusion,Lemma,delusion,3.0577345136537883
25419,democracies,democracy,Word,democracies,3.922085870604696
25457,demon,demon,Word,demon,3.1153133434895506
25481,demons,demon,Word,demons,3.371567549446808
25538,den,den,Word,den,3.194510040006593
25564,denial,denial,Word,denial,2.784177361130273
25565,denials,denial,Word,denials,3.270904252950016
25566,denied,deny,Word,denied,3.0130170072560856
25568,denies,deny,Word,denies,3.745319443991604
25609,denounced,denounce,Word,denounced,3.3034334471079587
25614,dens,den,Word,dens,3.963364147747162
25615,dense,dense,Word,dense,2.7846967858082623
25621,densities,density,Word,densities,3.816900152497085
25624,density,density,Word,density,3.3813567750850897
25626,dent,dent,Word,dent,3.4082801884654854
25627,dental,dental,Word,dental,3.168667599875334
25629,dentals,dental,Lemma,dental,3.168667599875334
25631,dented,dent,Word,dented,3.2961236769698337
25641,denting,dent,Word,denting,3.2020001145352106
25643,dentist,dentist,Word,dentist,3.1500872485335
25646,dentists,dentist,Word,dentists,3.2431113194939436
25649,dents,dent,Lemma,dent,3.4082801884654854
25672,deny,deny,Word,deny,2.7076404474085494
25674,denying,deny,Word,denying,2.636271683934231
25695,depart,depart,Word,depart,2.9631068321041125
25696,departed,depart,Word,departed,2.5791751203509903
25697,departing,depart,Word,departing,2.53012164999667
25698,department,department,Word,department,2.4270233671705377
25705,departments,department,Word,departments,2.9437566643278217
25706,departs,depart,Word,departs,3.334453978442955
25707,departure,departure,Word,departure,3.0045110318404697
25708,departures,departure,Word,departures,3.364880160250225
25803,deposit,deposit,Word,deposit,3.3472319726227986
25805,deposited,deposit,Word,deposited,3.253541535419765
25806,depositing,deposit,Lemma,deposit,3.3472319726227986
25814,deposits,deposit,Word,deposits,3.516750274748391
25815,depot,depot,Word,depot,3.0988132634336916
25816,depots,depot,Word,depots,3.654825811980694
25876,deprivation,deprivation,Word,deprivation,3.3830866098114085
25877,deprivations,deprivation,Word,deprivations,3.5566903589256684
25879,deprived,deprive,Word,deprived,2.8186056437785134
25885,depth,depth,Word,depth,2.795181289863662
25897,deputies,deputy,Word,deputies,3.3710917079273157
25903,deputy,deputy,Word,deputy,2.8859956316151187
25969,derivatives,derivative,Lemma,derivative,3.3769358391104363
26030,descend,descend,Word,descend,3.398963846273938
26031,descendant,descendant,Word,descendant,3.333550058996243
26032,descendants,descendant,Word,descendants,3.332510031662917
26033,descended,descend,Word,descended,3.139879402256299
26037,descending,descend,Word,descending,2.9592837207444314
26038,descends,descend,Word,descends,3.3366196556392307
26079,desert,desert,Word,desert,3.1572829335755963
26080,deserted,desert,Word,deserted,3.163945072745237
26084,deserting,desert,Lemma,desert,3.1572829335755963
26087,deserts,desert,Word,deserts,3.2288407107375567
26113,design,design,Word,design,2.516320057442956
26116,designated,designate,Word,designated,2.6458896696041445
26119,designation,designation,Word,designation,3.1967344535210196
26120,designations,designation,Word,designations,3.264376244362316
26123,designed,design,Word,designed,2.569123438249148
26126,designer,designer,Word,designer,3.0716549816032215
26128,designers,designer,Word,designers,3.226212461561383
26129,designing,design,Word,designing,2.8316417283688153
26131,designs,design,Word,designs,2.7767996286596865
26133,desirable,desirable,Word,desirable,2.5631626561355034
26136,desire,desire,Word,desire,2.6951170232861372
26137,desired,desire,Word,desired,2.6908102137245233
26139,desires,desire,Word,desires,2.898590976346664
26140,desiring,desire,Word,desiring,2.670691681037018
26149,desk,desk,Word,desk,3.1063765537050667
26153,desks,desk,Word,desks,3.2549508630447126
26159,desolate,desolate,Word,desolate,3.0659615473552524
26160,desolated,desolate,Lemma,desolate,3.0659615473552524
26164,desolates,desolate,Lemma,desolate,3.0659615473552524
26165,desolating,desolate,Lemma,desolate,3.0659615473552524
26166,desolation,desolation,Word,desolation,3.4242636770088697
26167,desolations,desolation,Lemma,desolation,3.4242636770088697
26169,despair,despair,Word,despair,2.802325534418885
26170,despaired,despair,Lemma,despair,2.802325534418885
26171,despairing,despair,Word,despairing,2.963489490308932
26173,despairs,despair,Lemma,despair,2.802325534418885
26177,desperate,desperate,Word,desperate,2.579665723838167
26180,desperation,desperation,Word,desperation,3.0453396652821336
26224,dessert,dessert,Word,dessert,3.158421569954001
26225,desserts,dessert,Word,desserts,3.2163731680348393
26235,destination,destination,Word,destination,3.082217369125598
26236,destinations,destination,Lemma,destination,3.082217369125598
26240,destinies,destiny,Word,destinies,3.9042007914445436
26242,destiny,destiny,Word,destiny,3.524902257830292
26246,destroy,destroy,Word,destroy,2.8721856156109173
26248,destroyed,destroy,Word,destroyed,3.0248884810972907
26250,destroyers,destroyer,Word,destroyers,3.956744570882663
26251,destroying,destroy,Word,destroying,2.931459673215865
26252,destroys,destroy,Lemma,destroy,2.8721856156109173
26276,detached,detach,Word,detached,3.106688201057264
26282,detachment,detachment,Word,detachment,3.0213604869723016
26283,detachments,detachment,Lemma,detachment,3.0213604869723016
26284,detail,detail,Word,detail,2.695065988242463
26287,detailing,detail,Lemma,detail,2.695065988242463
26288,details,detail,Word,details,3.085914457700506
26298,detect,detect,Word,detect,3.3537973787256026
26302,detected,detect,Word,detected,3.1745205382279735
26304,detecting,detect,Word,detecting,3.3867382340986434
26305,detection,detection,Word,detection,3.523063188664756
26308,detectives,detective,Word,detectives,3.4947203148806243
26309,detector,detector,Word,detector,3.562502154410723
26310,detectors,detector,Word,detectors,3.5304412515704224
26311,detects,detect,Lemma,detect,3.3537973787256026
26320,detergent,detergent,Word,detergent,3.603854681666785
26321,detergents,detergent,Word,detergents,3.616702287812831
26323,deteriorated,deteriorate,Word,deteriorated,3.4582003342896064
26324,deteriorates,deteriorate,Word,deteriorates,3.4117235406153315
26325,deteriorating,deteriorate,Word,deteriorating,3.1367145086918904
26344,determine,determine,Word,determine,2.9071490783037763
26345,determined,determine,Word,determined,2.1922889801341268
26350,determines,determine,Word,determines,3.123855931102508
26352,determining,determine,Word,determining,2.929838144612383
26419,detrimental,detrimental,Word,detrimental,2.936859407258631
26464,devastation,devastation,Word,devastation,3.333288520375851
26467,develop,develop,Word,develop,2.3735566639734325
26469,developed,develop,Word,developed,2.2817019629574005
26470,developer,developer,Word,developer,3.066039169280896
26471,developers,developer,Word,developers,3.1122475171604096
26472,developing,develop,Word,developing,2.2376801647309392
26473,development,development,Word,development,2.3082677884247036
